Date,Day,O,H,L,C,PC,HL,BR,CO,AbsCO,Gap,AbsGap,FII,DII,Net
13-Aug-08,Wednesday,6403.85,6483.2,6318.05,6370.75,6490.8,2.61,0.20,-0.52,0.52,-1.34,1.34,-915.58,226.12,-689.46
12-Aug-08,Tuesday,6650.2,6754.45,6433.8,6490.8,6723.2,4.98,0.50,-2.40,2.40,-1.09,1.09,-687.19,-7.65,-694.84
11-Aug-08,Monday,6574.5,6743.65,6574.5,6723.2,6447.5,2.57,0.88,2.26,2.26,1.97,1.97,280.61,505.3,785.91
08-Aug-08,Friday,6295.7,6488.25,6179.05,6447.5,6363.15,5.00,0.49,2.41,2.41,-1.06,1.06,-142.22,16.29,-125.93
07-Aug-08,Thursday,6281.5,6442.55,6281.5,6363.15,6328.2,2.56,0.51,1.30,1.30,-0.74,0.74,-223.19,24.1,-199.09
06-Aug-08,Wednesday,6544.75,6725.7,6300.5,6328.2,6371.7,6.75,0.51,-3.31,3.31,2.72,2.72,1815.74,-804.36,1011.38
05-Aug-08,Tuesday,5888.85,6412.15,5888.85,6371.7,5992.4,8.89,0.92,8.20,8.20,-1.73,1.73,-397.67,287.4,-110.27
04-Aug-08,Monday,5932.45,6089.6,5905.7,5992.4,5961.9,3.11,0.33,1.01,1.01,-0.49,0.49,-507.81,-46.97,-554.78
01-Aug-08,Friday,5655.35,5989.45,5546.9,5961.9,5730.05,7.98,0.69,5.42,5.42,-1.30,1.30,-587.28,396.34,-190.94
31-Jul-08,Thursday,5762.4,5762.4,5573.6,5730.05,5719.45,3.39,0.17,-0.56,0.56,0.75,0.75,494.87,320.57,815.44
30-Jul-08,Wednesday,5522.75,5737.95,5522.75,5719.45,5422.15,3.90,0.91,3.56,3.56,1.86,1.86,-628.47,672.12,43.65
29-Jul-08,Tuesday,5767,5817,5394.95,5422.15,5919.15,7.82,0.82,-5.98,5.98,-2.57,2.57,-538.27,-254.59,-792.86
28-Jul-08,Monday,5900.3,5987.2,5842.7,5919.15,5917.25,2.47,0.13,0.32,0.32,-0.29,0.29,-721.9,456.67,-265.23
25-Jul-08,Friday,6044.6,6046.9,5881.75,5917.25,6213.6,2.81,0.77,-2.11,2.11,-2.72,2.72,-565.73,-302.41,-868.14
24-Jul-08,Thursday,6445.3,6468.4,6103.1,6213.6,6343.15,5.99,0.63,-3.59,3.59,1.61,1.61,272.36,-609.68,-337.32
23-Jul-08,Wednesday,6033.05,6369.6,6033.05,6343.15,5793.7,5.58,0.92,5.14,5.14,4.13,4.13,1306.56,-875.22,431.34
22-Jul-08,Tuesday,5594.8,5859,5573.05,5793.7,5601.5,5.13,0.70,3.56,3.56,-0.12,0.12,-597.35,261.61,-335.74
21-Jul-08,Monday,5448.2,5614.85,5406.3,5601.5,5389.15,3.86,0.74,2.81,2.81,1.10,1.10,-62.22,-230.96,-293.18
18-Jul-08,Friday,5109.3,5418.4,5103.2,5389.15,5034.75,6.18,0.89,5.48,5.48,1.48,1.48,408.21,-70.47,337.74
17-Jul-08,Thursday,4906.35,5066.45,4872.45,5034.75,4726.45,3.98,0.66,2.62,2.62,3.81,3.81,310.45,168.02,478.47
16-Jul-08,Wednesday,4837.6,4928.35,4676.45,4726.45,4838.95,5.39,0.44,-2.30,2.30,-0.03,0.03,-229,14.12,-214.88
15-Jul-08,Tuesday,5124.85,5124.85,4790,4838.95,5207.75,6.99,0.85,-5.58,5.58,-1.59,1.59,-702.7,283.4,-419.3
14-Jul-08,Monday,5179.95,5322.2,5123.15,5207.75,5240.7,3.89,0.14,0.54,0.54,-1.16,1.16,-436.52,-63.25,-499.77
11-Jul-08,Friday,5361.4,5404.65,5175.05,5240.7,5339,4.44,0.53,-2.25,2.25,0.42,0.42,-467.67,214.74,-252.93
10-Jul-08,Thursday,5251.45,5363.55,5210.05,5339,5341.45,2.95,0.57,1.67,1.67,-1.68,1.68,-551.67,-112.46,-664.13
09-Jul-08,Wednesday,5214.6,5387,5214.6,5341.45,5106.8,3.31,0.74,2.43,2.43,2.11,2.11,-435.54,139.22,-296.32
08-Jul-08,Tuesday,4951.55,5174.45,4843.6,5106.8,5075.6,6.83,0.47,3.14,3.14,-2.44,2.44,-326.27,427.27,101
07-Jul-08,Monday,5009.1,5241.4,5009.1,5075.6,4990.9,4.64,0.29,1.33,1.33,0.36,0.36,-439.57,75.9,-363.67
04-Jul-08,Friday,4834,5037.1,4796.3,4990.9,4851.35,5.02,0.65,3.25,3.25,-0.36,0.36,372.35,-97.02,275.33
03-Jul-08,Thursday,4993.5,4993.5,4721.75,4851.35,5025.75,5.76,0.52,-2.85,2.85,-0.64,0.64,-606.92,526.1,-80.82
02-Jul-08,Wednesday,4725,5077.1,4633.95,5025.75,4732.85,9.56,0.68,6.37,6.37,-0.17,0.17,-668.43,421.01,-247.42
01-Jul-08,Tuesday,5042.1,5063.2,4684.05,4732.85,5027.05,8.09,0.82,-6.13,6.13,0.30,0.30,209.43,162.5,371.93
30-Jun-08,Monday,5214.1,5214.1,4996.85,5027.05,5210.9,4.35,0.86,-3.59,3.59,0.06,0.06,-208.66,724.18,515.52
27-Jun-08,Friday,5343.9,5343.9,5183.2,5210.9,5512.15,3.10,0.83,-2.49,2.49,-3.05,3.05,-703.11,305.71,-397.4
26-Jun-08,Thursday,5536.15,5600.3,5425.75,5512.15,5480.7,3.22,0.14,-0.43,0.43,1.01,1.01,-667.19,395.64,-271.55
25-Jun-08,Wednesday,5382.3,5521.15,5282.85,5480.7,5489.85,4.51,0.41,1.83,1.83,-1.96,1.96,-363.71,529.87,166.16
24-Jun-08,Tuesday,5644.15,5693.65,5441.65,5489.85,5593.75,4.63,0.61,-2.73,2.73,0.90,0.90,90.06,475.94,566
23-Jun-08,Monday,5686.55,5737.05,5555.45,5593.75,5758.6,3.27,0.51,-1.63,1.63,-1.25,1.25,-665.56,91.75,-573.81
20-Jun-08,Friday,6003.3,6009.4,5731.25,5758.6,5957.25,4.85,0.88,-4.08,4.08,0.77,0.77,-999.31,563.86,-435.45
19-Jun-08,Thursday,6159.35,6159.35,5933.9,5957.25,6200.55,3.80,0.90,-3.28,3.28,-0.66,0.66,-598.36,141.07,-457.29
18-Jun-08,Wednesday,6441.5,6455.2,6182.35,6200.55,6425.65,4.41,0.88,-3.74,3.74,0.25,0.25,-435,193.64,-241.36
17-Jun-08,Tuesday,6127.25,6437,6119.3,6425.65,6127.75,5.19,0.94,4.87,4.87,-0.01,0.01,142.36,420.08,562.44
16-Jun-08,Monday,6030.6,6171.8,6030.6,6127.75,5993.15,2.34,0.69,1.61,1.61,0.62,0.62,-547.84,293.05,-254.79
13-Jun-08,Friday,5976.5,6092.3,5962.45,5993.15,5999.35,2.18,0.13,0.28,0.28,-0.38,0.38,-116.51,457.33,340.82
12-Jun-08,Thursday,5796.65,6024.1,5703.1,5999.35,5971.25,5.63,0.63,3.50,3.50,-2.92,2.92,-1211.2,500.44,-710.76
11-Jun-08,Wednesday,5857.55,5988.6,5853.75,5971.25,5814.35,2.30,0.84,1.94,1.94,0.74,0.74,-217.27,546.47,329.2
10-Jun-08,Tuesday,5910.3,5949.6,5702.5,5814.35,5949.2,4.33,0.39,-1.62,1.62,-0.65,0.65,-910.16,296.39,-613.77
09-Jun-08,Monday,5960.9,5987.75,5803,5949.2,6140.05,3.18,0.06,-0.20,0.20,-2.92,2.92,-1344.67,1030.26,-314.41
06-Jun-08,Friday,6205.55,6308.7,6113.85,6140.05,6211.8,3.19,0.34,-1.06,1.06,-0.10,0.10,76.65,400.15,476.8
05-Jun-08,Thursday,6151.35,6238.8,5974.1,6211.8,6113.65,4.43,0.23,0.98,0.98,0.62,0.62,-1418.34,570.03,-848.31
04-Jun-08,Wednesday,6311.25,6350.95,6075.05,6113.65,6301.2,4.54,0.72,-3.13,3.13,0.16,0.16,-1198.8,419.81,-778.99
03-Jun-08,Tuesday,6265.65,6338.5,6190.6,6301.2,6347.15,2.39,0.24,0.57,0.57,-1.28,1.28,-1020.7,262.49,-758.21
02-Jun-08,Monday,6577.3,6677.15,6306.25,6347.15,6584.35,5.88,0.62,-3.50,3.50,-0.11,0.11,-349.84,9.81,-340.03
30-May-08,Friday,6608.6,6651.5,6502.45,6584.35,6576.75,2.29,0.16,-0.37,0.37,0.48,0.48,106.38,729.93,836.31
29-May-08,Thursday,6826.5,6847.9,6526.5,6576.75,6780.9,4.92,0.78,-3.66,3.66,0.67,0.67,-1277.63,698,-579.63
28-May-08,Wednesday,6595.05,6837.4,6557.65,6780.9,6593.95,4.27,0.66,2.82,2.82,0.02,0.02,-883.23,527.98,-355.25
27-May-08,Tuesday,6832.45,6850.35,6573.8,6593.95,6767.45,4.21,0.86,-3.49,3.49,0.96,0.96,-496.61,529.69,33.08
26-May-08,Monday,6899.9,6925.4,6745.5,6767.45,7009.05,2.67,0.74,-1.92,1.92,-1.56,1.56,-1337.33,842.05,-495.28
23-May-08,Friday,7170.4,7220.6,6994.9,7009.05,7147.3,3.23,0.71,-2.25,2.25,0.32,0.32,-654.31,750.03,95.72
22-May-08,Thursday,7283.6,7288.65,7132.3,7147.3,7374.25,2.19,0.87,-1.87,1.87,-1.23,1.23,-537.35,415.16,-122.19
21-May-08,Wednesday,7425.35,7425.35,7299.05,7374.25,7459.2,1.73,0.40,-0.69,0.69,-0.45,0.45,-776.63,452.66,-323.97
20-May-08,Tuesday,7616.85,7616.85,7405.5,7459.2,7644.6,2.85,0.75,-2.07,2.07,-0.36,0.36,-320.5,0.39,-320.11
16-May-08,Friday,7559.15,7666.9,7559.15,7644.6,7508.15,1.43,0.79,1.13,1.13,0.68,0.68,475.87,392.1,867.97
15-May-08,Thursday,7325.15,7524.7,7325.15,7508.15,7324.85,2.72,0.92,2.50,2.50,0.00,0.00,706.88,363.11,1069.99
14-May-08,Wednesday,7288.25,7358.75,7276.5,7324.85,7340.95,1.13,0.44,0.50,0.50,-0.72,0.72,85.12,310.41,395.53
13-May-08,Tuesday,7384.8,7471.45,7295.8,7340.95,7330.55,2.41,0.25,-0.59,0.59,0.74,0.74,73.93,266.5,340.43
12-May-08,Monday,7274.7,7359.6,7140.1,7330.55,7299,3.07,0.25,0.77,0.77,-0.33,0.33,-210.57,241.01,30.44
09-May-08,Friday,7530.9,7540.6,7267.9,7299,7518.8,3.75,0.85,-3.08,3.08,0.16,0.16,-619.34,180.16,-439.18
08-May-08,Thursday,7671.85,7671.85,7502.1,7518.8,7743.6,2.26,0.90,-1.99,1.99,-0.93,0.93,-724.49,609.51,-114.98
07-May-08,Wednesday,7787.85,7802.25,7661.35,7743.6,7814.55,1.84,0.31,-0.57,0.57,-0.34,0.34,88.3,234.83,323.13
06-May-08,Tuesday,7842.9,7871.3,7751.85,7814.55,7851.5,1.54,0.24,-0.36,0.36,-0.11,0.11,-815.61,295.35,-520.26
05-May-08,Monday,7879.65,7990.45,7819.9,7851.5,7871.9,2.18,0.17,-0.36,0.36,0.10,0.10,-236.81,457.16,220.35
02-May-08,Friday,7774.1,7900.85,7774.1,7871.9,7629,1.63,0.77,1.26,1.26,1.90,1.90,658.34,-18,640.34
30-Apr-08,Wednesday,7765.25,7804.2,7575.45,7629,7737.45,3.02,0.60,-1.75,1.75,0.36,0.36,-151.68,-38.58,-190.26
29-Apr-08,Tuesday,7580.05,7815.9,7570.45,7737.45,7590.05,3.24,0.64,2.08,2.08,-0.13,0.13,232.18,403.27,635.45
28-Apr-08,Monday,7643.35,7706.6,7567.85,7590.05,7616.3,1.83,0.38,-0.70,0.70,0.36,0.36,-38.33,-166.61,-204.94
25-Apr-08,Friday,7409.5,7651.4,7409.5,7616.3,7391.9,3.26,0.85,2.79,2.79,0.24,0.24,313.09,-75.47,237.62
24-Apr-08,Thursday,7408.35,7446.75,7362.6,7391.9,7378.05,1.14,0.20,-0.22,0.22,0.41,0.41,-759.16,442.88,-316.28
23-Apr-08,Wednesday,7518.8,7532.45,7298.95,7378.05,7520.9,3.20,0.60,-1.87,1.87,-0.03,0.03,-480.93,70.04,-410.89
22-Apr-08,Tuesday,7402.8,7542.25,7383.7,7520.9,7425.45,2.15,0.74,1.60,1.60,-0.31,0.31,292.96,-119.54,173.42
21-Apr-08,Monday,7174.45,7451.9,7117.65,7425.45,7165.05,4.70,0.75,3.50,3.50,0.13,0.13,169.66,111.58,281.24
17-Apr-08,Thursday,7045.4,7213.8,7030.45,7165.05,6951.9,2.61,0.65,1.70,1.70,1.34,1.34,597.53,-59.87,537.66
16-Apr-08,Wednesday,6979.85,7052.6,6927.9,6951.9,6916.75,1.80,0.22,-0.40,0.40,0.91,0.91,-49.89,-90.08,-139.97
15-Apr-08,Tuesday,6773.3,6970.85,6687.9,6916.75,6838.45,4.23,0.51,2.12,2.12,-0.95,0.95,-56.52,13.27,-43.25
11-Apr-08,Friday,6935.8,6960.2,6817.55,6838.45,6872.85,2.09,0.68,-1.40,1.40,0.92,0.92,-173,326.04,153.04
10-Apr-08,Thursday,7090.6,7090.6,6853.5,6872.85,7059.55,3.46,0.92,-3.07,3.07,0.44,0.44,-462.34,594.48,132.14
09-Apr-08,Wednesday,6839.25,7094.85,6805.4,7059.55,6862.7,4.25,0.76,3.22,3.22,-0.34,0.34,-307.27,475.81,168.54
08-Apr-08,Tuesday,6843,6959.75,6750.4,6862.7,6832.4,3.10,0.09,0.29,0.29,0.16,0.16,7.27,447.79,455.06
07-Apr-08,Monday,6485.4,6857.55,6485.4,6832.4,6545.15,5.74,0.93,5.35,5.35,-0.91,0.91,346.04,245.93,591.97
04-Apr-08,Friday,6754.05,6766.3,6502,6545.15,6746.1,4.06,0.79,-3.09,3.09,0.12,0.12,-848.57,579.84,-268.73
03-Apr-08,Thursday,6769.9,6836.1,6697,6746.1,6772.7,2.08,0.17,-0.35,0.35,-0.04,0.04,-393.41,265.39,-128.02
02-Apr-08,Wednesday,6690.8,6949.45,6690.8,6772.7,6608.1,3.87,0.32,1.22,1.22,1.25,1.25,-135.65,264.37,128.72
01-Apr-08,Tuesday,6706.7,6727.25,6446.7,6608.1,6655,4.35,0.35,-1.47,1.47,0.78,0.78,-638.86,-289.56,-928.42
31-Mar-08,Monday,6970.55,6970.55,6606.05,6655,7037.85,5.52,0.87,-4.53,4.53,-0.96,0.96,-865.79,566.03,-299.76
28-Mar-08,Friday,7022.05,7079.15,6751.9,7037.85,6969.3,4.85,0.05,0.23,0.23,0.76,0.76,-401.95,729.5,327.55
27-Mar-08,Thursday,7075.9,7105.7,6941.05,6969.3,7120.9,2.37,0.65,-1.51,1.51,-0.63,0.63,247.98,339.84,587.82
26-Mar-08,Wednesday,7151.65,7230.8,7078.05,7120.9,7147.15,2.16,0.20,-0.43,0.43,0.06,0.06,393.91,-108.65,285.26
25-Mar-08,Tuesday,6804.25,7188.5,6804.25,7147.15,6634.6,5.65,0.89,5.04,5.04,2.56,2.56,1246.12,399.97,1646.09
24-Mar-08,Monday,6461.65,6691.05,6456.8,6634.6,6456.55,3.63,0.74,2.68,2.68,0.08,0.08,376.13,-253.27,122.86
19-Mar-08,Wednesday,6718.3,6849.9,6379.2,6456.55,6472.8,7.38,0.56,-3.90,3.90,3.79,3.79,30.54,142.19,172.73
18-Mar-08,Tuesday,6493.35,6611.15,6335,6472.8,6556.2,4.36,0.07,-0.32,0.32,-0.96,0.96,-1011.05,177.33,-833.72
17-Mar-08,Monday,6956,6956,6493.05,6556.2,7106,7.13,0.86,-5.75,5.75,-2.11,2.11,-658.22,211.48,-446.74
14-Mar-08,Friday,6914.15,7124.95,6880,7106,6914.65,3.56,0.78,2.77,2.77,-0.01,0.01,-358,100.33,-257.67
13-Mar-08,Thursday,7226.8,7226.8,6840.65,6914.65,7341.55,5.64,0.81,-4.32,4.32,-1.56,1.56,-108.5,56.44,-52.06
12-Mar-08,Wednesday,7533.5,7705.65,7289.05,7341.55,7356.4,5.72,0.46,-2.55,2.55,2.41,2.41,127.94,-528.06,-400.12
11-Mar-08,Tuesday,7186.1,7481.75,7124.6,7356.4,7272.5,5.01,0.48,2.37,2.37,-1.19,1.19,-539.24,303.36,-235.88
10-Mar-08,Monday,7163.5,7375.2,6945.5,7272.5,7268.15,6.19,0.25,1.52,1.52,-1.44,1.44,-1248.04,758.79,-489.25
07-Mar-08,Friday,7474.3,7474.3,7064.5,7268.15,7588.35,5.80,0.50,-2.76,2.76,-1.50,1.50,513.04,-66.79,446.25
05-Mar-08,Wednesday,7696.8,7734.9,7519.1,7588.35,7736.6,2.87,0.50,-1.41,1.41,-0.51,0.51,-285.03,-131.68,-416.71
04-Mar-08,Tuesday,8032.95,8101,7587.6,7736.6,8047.45,6.77,0.58,-3.69,3.69,-0.18,0.18,-512.33,170.23,-342.1
03-Mar-08,Monday,8460.6,8460.6,8004.7,8047.45,8688.35,5.70,0.91,-4.88,4.88,-2.62,2.62,-711.31,80.47,-630.84
29-Feb-08,Friday,8535.85,8758.55,8248.75,8688.35,8608.25,6.18,0.30,1.79,1.79,-0.84,0.84,-334.87,742.79,407.92
28-Feb-08,Thursday,8683.85,8757.15,8496.8,8608.25,8719.6,3.06,0.29,-0.87,0.87,-0.41,0.41,-809.1,732.38,-76.72
27-Feb-08,Wednesday,8808.65,8903.45,8676,8719.6,8742.25,2.62,0.39,-1.01,1.01,0.76,0.76,350.45,341.35,691.8
26-Feb-08,Tuesday,8704.35,8810.15,8691.1,8742.25,8666.5,1.37,0.32,0.44,0.44,0.44,0.44,-31.99,511.33,479.34
25-Feb-08,Monday,8715.8,8756,8399.2,8666.5,8685.1,4.25,0.14,-0.57,0.57,0.35,0.35,783.86,-316.49,467.37
22-Feb-08,Friday,8922.15,8922.15,8642,8685.1,8946.2,3.24,0.85,-2.66,2.66,-0.27,0.27,-709.54,105.49,-604.05
21-Feb-08,Thursday,9143.8,9260.1,8768.15,8946.2,9129.1,5.61,0.40,-2.16,2.16,0.16,0.16,209.43,-140.68,68.75
20-Feb-08,Wednesday,9215.45,9346.05,9056.1,9129.1,9423.45,3.20,0.30,-0.94,0.94,-2.21,2.21,-266.44,256.18,-10.26
19-Feb-08,Tuesday,9438.2,9538.7,9384.95,9423.45,9404.2,1.64,0.10,-0.16,0.16,0.36,0.36,329.25,-48.29,280.96
18-Feb-08,Monday,9411.25,9518.35,9320.4,9404.2,9380.05,2.12,0.04,-0.07,0.07,0.33,0.33,-342.08,-134.16,-476.24
15-Feb-08,Friday,9059.2,9403.7,8951.1,9380.05,9125.2,5.06,0.71,3.54,3.54,-0.72,0.72,261.2,138.66,399.86
14-Feb-08,Thursday,8911.6,9163.2,8911.6,9125.2,8748.75,2.82,0.85,2.40,2.40,1.86,1.86,60.99,205.03,266.02
13-Feb-08,Wednesday,8598.25,8805.55,8564.65,8748.75,8512.35,2.81,0.62,1.75,1.75,1.01,1.01,9.4,23.59,32.99
12-Feb-08,Tuesday,8586,8637.9,8406.25,8512.35,8419.25,2.76,0.32,-0.86,0.86,1.98,1.98,-498.06,351.16,-146.9
11-Feb-08,Monday,8841.2,8879.3,8216.9,8419.25,8817,8.06,0.64,-4.77,4.77,0.27,0.27,-1268.67,-22.27,-1290.94
08-Feb-08,Friday,8976.6,8999.95,8624.75,8817,8960.45,4.35,0.43,-1.78,1.78,0.18,0.18,-797.25,192.98,-604.27
07-Feb-08,Thursday,9225.3,9283.35,8925.9,8960.45,9185.65,4.00,0.74,-2.87,2.87,0.43,0.43,-860.35,230.7,-629.65
06-Feb-08,Wednesday,9169.55,9256.05,9052.35,9185.65,9397.8,2.25,0.08,0.18,0.18,-2.43,2.43,-485.94,357.32,-128.62
05-Feb-08,Tuesday,9577.3,9577.3,9363.35,9397.8,9561.5,2.28,0.84,-1.87,1.87,0.17,0.17,311.78,-135.16,176.62
04-Feb-08,Monday,9444.4,9708.6,9424.2,9561.5,9327.05,3.02,0.41,1.24,1.24,1.26,1.26,163.74,731.83,895.57
01-Feb-08,Friday,9320.25,9379.05,9002.2,9327.05,9226.25,4.19,0.02,0.07,0.07,1.02,1.02,-126.93,-115.4,-242.33
31-Jan-08,Thursday,9442.2,9505.35,9147.25,9226.25,9404.15,3.91,0.60,-2.29,2.29,0.40,0.40,-3938,2160.35,-1777.65
30-Jan-08,Wednesday,9635.35,9635.35,9309.8,9404.15,9569.6,3.50,0.71,-2.40,2.40,0.69,0.69,-911,723.11,-187.89
29-Jan-08,Tuesday,9933.2,10113.35,9420.75,9569.6,9901.9,7.35,0.52,-3.66,3.66,0.32,0.32,-546.09,98.82,-447.27
28-Jan-08,Monday,9748.35,9937.9,9313.6,9901.9,9752.25,6.70,0.25,1.58,1.58,-0.04,0.04,-1038.45,597.94,-440.51
25-Jan-08,Friday,9170.35,9827.3,9170.35,9752.25,9133.85,7.16,0.89,6.35,6.35,0.40,0.40,208.48,248.35,456.83
24-Jan-08,Thursday,9369.1,9630.55,8960.2,9133.85,9259.2,7.48,0.35,-2.51,2.51,1.19,1.19,-2254.93,1117.03,-1137.9
23-Jan-08,Wednesday,9021.5,9501.55,8889.6,9259.2,8682.45,6.88,0.39,2.63,2.63,3.91,3.91,-3021.54,1291.76,-1729.78
22-Jan-08,Tuesday,8663.7,9015.8,7958.95,8682.45,9038.95,13.28,0.02,0.22,0.22,-4.15,4.15,-4265.19,2778.71,-1486.48
21-Jan-08,Monday,9671.4,9701.1,8504.65,9038.95,9739.9,14.07,0.53,-6.54,6.54,-0.70,0.70,-3296.73,3399.2,102.47
18-Jan-08,Friday,10168.25,10215.3,9648.45,9739.9,10261.5,5.88,0.76,-4.21,4.21,-0.91,0.91,-2146.92,695.56,-1451.36
17-Jan-08,Thursday,10404.7,10420.25,10123.7,10261.5,10346.95,2.93,0.48,-1.38,1.38,0.56,0.56,-2267.4,734.75,-1532.65
16-Jan-08,Wednesday,10390.45,10397.3,10038.95,10346.95,10465.7,3.57,0.12,-0.42,0.42,-0.72,0.72,-2517.59,188.97,-2328.62
15-Jan-08,Tuesday,10680,10755.7,10433.95,10465.7,10698.35,3.08,0.67,-2.01,2.01,-0.17,0.17,-365.09,-89.74,-454.83
14-Jan-08,Monday,10614.85,10774.15,10525.7,10698.35,10561.55,2.36,0.34,0.79,0.79,0.50,0.50,-257.66,-193.55,-451.21
11-Jan-08,Friday,10295.7,10634.2,10295.7,10561.55,10266.85,3.29,0.79,2.58,2.58,0.28,0.28,107.4,1.92,109.32
10-Jan-08,Thursday,10442.3,10624.2,10239.35,10266.85,10306.45,3.76,0.46,-1.68,1.68,1.32,1.32,-253.34,388.73,135.39
09-Jan-08,Wednesday,10355.05,10495.3,10232.55,10306.45,10355.6,2.57,0.18,-0.47,0.47,-0.01,0.01,-392.03,85.51,-306.52
08-Jan-08,Tuesday,10463.85,10558.3,10244.9,10355.6,10391.1,3.06,0.35,-1.03,1.03,0.70,0.70,570.65,92.08,662.73
07-Jan-08,Monday,9983.1,10482.4,9948.35,10391.1,10233.2,5.37,0.76,4.09,4.09,-2.44,2.44,-1543.44,327.64,-1215.8
04-Jan-08,Friday,10288.05,10326.25,10120.9,10233.2,10100.7,2.03,0.27,-0.53,0.53,1.85,1.85,16.01,506.85,522.86
03-Jan-08,Thursday,10164,10265.6,10070.8,10100.7,10250.85,1.93,0.32,-0.62,0.62,-0.85,0.85,-244.56,526.65,282.09
02-Jan-08,Wednesday,10103.35,10333.3,9862.15,10250.85,9905.25,4.78,0.31,1.46,1.46,2.00,2.00,-628.68,427.11,-201.57
01-Jan-08,Tuesday,9819.5,9927.4,9813.95,9905.25,9863.45,1.16,0.76,0.87,0.87,-0.45,0.45,-461.41,306.94,-154.47
31-Dec-07,Monday,9861.7,9914.55,9790.4,9863.45,9828.35,1.27,0.01,0.02,0.02,0.34,0.34,516.06,-442.99,73.07
28-Dec-07,Friday,9742.05,9840.35,9625.3,9828.35,9785.05,2.23,0.40,0.89,0.89,-0.44,0.44,653.76,166.69,820.45
27-Dec-07,Thursday,9810,9842.65,9746.8,9785.05,9755.2,0.98,0.26,-0.25,0.25,0.56,0.56,-702.64,787.92,85.28
26-Dec-07,Wednesday,9545.7,9772,9545.7,9755.2,9563.55,2.37,0.93,2.19,2.19,-0.19,0.19,538.29,448.73,987.02
24-Dec-07,Monday,9316.45,9581.1,9316.45,9563.55,9245.45,2.84,0.93,2.65,2.65,0.77,0.77,175.78,332.65,508.43
20-Dec-07,Thursday,9275.65,9332.85,9205.35,9245.45,9240.35,1.39,0.24,-0.33,0.33,0.38,0.38,-766.72,890.42,123.7
19-Dec-07,Wednesday,9363.95,9446,9125.45,9240.35,9279.2,3.51,0.39,-1.32,1.32,0.91,0.91,-1454.06,350.6,-1103.46
18-Dec-07,Tuesday,9507.9,9507.9,9225.45,9279.2,9426.7,3.06,0.81,-2.41,2.41,0.86,0.86,-2736.48,659.15,-2077.33
17-Dec-07,Monday,9790.55,9792.15,9362.4,9426.7,9803.15,4.59,0.85,-3.72,3.72,-0.13,0.13,-2151.21,226.86,-1924.35
14-Dec-07,Friday,9886.85,9948.95,9776.8,9803.15,9920.45,1.76,0.49,-0.85,0.85,-0.34,0.34,-647.1,105.18,-541.92
13-Dec-07,Thursday,10088.4,10123.2,9891.9,9920.45,10056.7,2.34,0.73,-1.66,1.66,0.32,0.32,-401.76,226.65,-175.11
12-Dec-07,Wednesday,9951.25,10086.6,9891.25,10056.7,10090.7,1.97,0.54,1.06,1.06,-1.38,1.38,-385.2,115.83,-269.37
11-Dec-07,Tuesday,9961.65,10124.75,9899.95,10090.7,9864.6,2.27,0.57,1.30,1.30,0.98,0.98,387.27,341.31,728.58
10-Dec-07,Monday,9800.2,9889.3,9723.6,9864.6,9796.1,1.70,0.39,0.66,0.66,0.04,0.04,-192.12,-230.15,-422.27
07-Dec-07,Friday,9677.85,9804.55,9605.45,9796.1,9620.15,2.07,0.59,1.22,1.22,0.60,0.60,-253.84,339.64,85.8
06-Dec-07,Thursday,9644.8,9759.7,9559.75,9620.15,9581.3,2.09,0.12,-0.26,0.26,0.66,0.66,492.1,227.54,719.64
05-Dec-07,Wednesday,9373.45,9605.25,9373.45,9581.3,9367.1,2.47,0.90,2.22,2.22,0.07,0.07,480.18,-159.71,320.47
04-Dec-07,Tuesday,9404.15,9452.7,9341.05,9367.1,9397.55,1.20,0.33,-0.39,0.39,0.07,0.07,-332.86,116.31,-216.55
03-Dec-07,Monday,9391.2,9466.2,9384.35,9397.55,9375.75,0.87,0.08,0.07,0.07,0.16,0.16,-39.25,449.51,410.26
30-Nov-07,Friday,9230.8,9437.95,9185,9375.75,9124.4,2.75,0.57,1.57,1.57,1.17,1.17,1072.07,688.34,1760.41
29-Nov-07,Thursday,9124.8,9273.25,9063.25,9124.4,8970.85,2.32,0.00,0.00,0.00,1.72,1.72,-1112.96,606.25,-506.71
28-Nov-07,Wednesday,9043.6,9216.15,8938.1,8970.85,9070.75,3.11,0.26,-0.80,0.80,-0.30,0.30,-978.96,331.82,-647.14
27-Nov-07,Tuesday,9087.6,9098.95,8977.95,9070.75,9122.45,1.35,0.14,-0.19,0.19,-0.38,0.38,-498.35,298.33,-200.02
26-Nov-07,Monday,9136.05,9255.05,9093.4,9122.45,8977.9,1.78,0.08,-0.15,0.15,1.76,1.76,50.4,274.06,324.46
23-Nov-07,Friday,9051.75,9127.6,8821.15,8977.9,8998.8,3.47,0.24,-0.82,0.82,0.59,0.59,-541.88,525.86,-16.02
22-Nov-07,Thursday,8835.25,9084.2,8650,8998.8,8829.8,5.02,0.38,1.85,1.85,0.06,0.06,-2487.71,1341.15,-1146.56
21-Nov-07,Wednesday,9272.2,9291.65,8766.35,8829.8,9277.85,5.99,0.84,-4.77,4.77,-0.06,0.06,-2007.7,630.06,-1377.64
20-Nov-07,Tuesday,9356.4,9574.85,9210.1,9277.85,9396.25,3.96,0.22,-0.84,0.84,-0.42,0.42,-1800.68,463.95,-1336.73
